20141204063134,2014-12-04 06:31:34,2014-12-04 06:30:00,2.292513558024984
20141204074934,2014-12-04 07:49:34,2014-12-04 07:50:00,2.6321451962509075
20141204074938,2014-12-04 07:49:38,2014-12-04 07:50:00,2.6321451962509075
20141204085045,2014-12-04 08:50:45,2014-12-04 08:50:00,2.8868689249203503
20141204090530,2014-12-04 09:05:30,2014-12-04 09:10:00,2.9717768344768314
20141204093155,2014-12-04 09:31:55,2014-12-04 09:30:00,3.056684744033312
20141204104327,2014-12-04 10:43:27,2014-12-04 10:40:00,3.3538624274809954
20141204111410,2014-12-04 11:14:10,2014-12-04 11:10:00,3.4812242918157166
20141204122123,2014-12-04 12:21:23,2014-12-04 12:20:00,3.7784019752634
20141204135924,2014-12-04 13:59:24,2014-12-04 14:00:00,4.202941523045804
20141204140117,2014-12-04 14:01:17,2014-12-04 14:00:00,4.202941523045804
20141204145145,2014-12-04 14:51:45,2014-12-04 14:50:00,4.415211296937007
20141204163832,2014-12-04 16:38:32,2014-12-04 16:40:00,4.882204799497651
20141204170108,2014-12-04 17:01:08,2014-12-04 17:00:00,4.967112709054132
20141204171037,2014-12-04 17:10:37,2014-12-04 17:10:00,5.009566663832373
20141204210607,2014-12-04 21:06:07,2014-12-04 21:10:00,6.028461578510143
20141205040309,2014-12-05 04:03:09,2014-12-05 04:00:00,1.4858884172384157
20141205054536,2014-12-05 05:45:36,2014-12-05 05:50:00,1.9528819197990606
20141205055517,2014-12-05 05:55:17,2014-12-05 06:00:00,1.9953358745773009
20141205063905,2014-12-05 06:39:05,2014-12-05 06:40:00,2.165151693690263
20141205075057,2014-12-05 07:50:57,2014-12-05 07:50:00,2.4623293771379458
20141205082737,2014-12-05 08:27:37,2014-12-05 08:30:00,2.6321451962509075
20141205095504,2014-12-05 09:55:04,2014-12-05 10:00:00,3.0142307892550715
20141205112309,2014-12-05 11:23:09,2014-12-05 11:20:00,3.3538624274809954
20141205112315,2014-12-05 11:23:15,2014-12-05 11:20:00,3.3538624274809954
20141205120050,2014-12-05 12:00:50,2014-12-05 12:00:00,3.523678246593957
20141205131723,2014-12-05 13:17:23,2014-12-05 13:20:00,3.8633098848198806
20141205133135,2014-12-05 13:31:35,2014-12-05 13:30:00,3.905763839598121
20141205135406,2014-12-05 13:54:06,2014-12-05 13:50:00,3.9906717491546018
20141205140233,2014-12-05 14:02:33,2014-12-05 14:00:00,4.033125703932843
20141205144705,2014-12-05 14:47:05,2014-12-05 14:50:00,4.245395477824045
20141205144757,2014-12-05 14:47:57,2014-12-05 14:50:00,4.245395477824045
20141205154557,2014-12-05 15:45:57,2014-12-05 15:50:00,4.500119206493487
20141205162945,2014-12-05 16:29:45,2014-12-05 16:30:00,4.669935025606449
20141205163217,2014-12-05 16:32:17,2014-12-05 16:30:00,4.669935025606449
20141205164813,2014-12-05 16:48:13,2014-12-05 16:50:00,4.75484293516293
20141205170136,2014-12-05 17:01:36,2014-12-05 17:00:00,4.797296889941171
20141205173516,2014-12-05 17:35:16,2014-12-05 17:40:00,4.967112709054132
20141205175034,2014-12-05 17:50:34,2014-12-05 17:50:00,5.009566663832373
20141205184525,2014-12-05 18:45:25,2014-12-05 18:50:00,5.264290392501815
20141205200813,2014-12-05 20:08:13,2014-12-05 20:10:00,5.603922030727739
20141205204644,2014-12-05 20:46:44,2014-12-05 20:50:00,5.773737849840701
20141205211618,2014-12-05 21:16:18,2014-12-05 21:20:00,5.901099714175422
20141205213614,2014-12-05 21:36:14,2014-12-05 21:40:00,5.986007623731903
20141205225243,2014-12-05 22:52:43,2014-12-05 22:50:00,0.0
20141206015545,2014-12-06 01:55:45,2014-12-06 02:00:00,0.8066251407865684
20141206024625,2014-12-06 02:46:25,2014-12-06 02:50:00,1.0188949146777708
20141206063801,2014-12-06 06:38:01,2014-12-06 06:40:00,1.9953358745773009
