12/6/14 23:40,12/6/14 23:40,12/6/14 23:40,0.042453955
12/7/14 0:23,12/7/14 0:23,12/7/14 0:20,0.212269774
12/7/14 5:33,12/7/14 5:33,12/7/14 5:30,1.528342372
12/7/14 6:04,12/7/14 6:04,12/7/14 6:00,1.655704236
12/7/14 6:05,12/7/14 6:05,12/7/14 6:10,1.698158191
12/7/14 7:27,12/7/14 7:27,12/7/14 7:30,2.037789829
12/7/14 10:52,12/7/14 10:52,12/7/14 10:50,2.886868925
12/7/14 11:16,12/7/14 11:16,12/7/14 11:20,3.014230789
12/7/14 15:17,12/7/14 15:17,12/7/14 15:20,4.033125704
12/7/14 16:35,12/7/14 16:35,12/7/14 16:40,4.372757342
12/7/14 16:58,12/7/14 16:58,12/7/14 17:00,4.457665252
12/7/14 19:22,12/7/14 19:22,12/7/14 19:20,5.052020619
12/7/14 20:18,12/7/14 20:18,12/7/14 20:20,5.306744347
12/7/14 21:53,12/7/14 21:53,12/7/14 21:50,5.68882994
12/8/14 0:47,12/8/14 0:47,12/8/14 0:50,0.169815819
12/8/14 6:59,12/8/14 6:59,12/8/14 7:00,1.740612146
12/8/14 14:27,12/8/14 14:27,12/8/14 14:30,3.651040111
12/8/14 15:27,12/8/14 15:27,12/8/14 15:30,3.90576384
12/8/14 16:15,12/8/14 16:15,12/8/14 16:20,4.118033613
12/8/14 18:52,12/8/14 18:52,12/8/14 18:50,4.754842935
12/8/14 20:48,12/8/14 20:48,12/8/14 20:50,5.264290393
12/8/14 23:35,12/8/14 23:35,12/8/14 23:40,5.986007624
12/9/14 1:47,12/9/14 1:47,12/9/14 1:50,0.256456543
12/9/14 4:16,12/9/14 4:16,12/9/14 4:20,0.897597901
12/9/14 15:23,12/9/14 15:23,12/9/14 15:20,3.718619876
12/9/14 20:43,12/9/14 20:43,12/9/14 20:40,5.086388106
12/9/14 21:37,12/9/14 21:37,12/9/14 21:40,5.342844649
12/10/14 0:43,12/10/14 0:43,12/10/14 0:40,6.112214278
12/10/14 4:31,12/10/14 4:31,12/10/14 4:30,0.812112387
12/10/14 8:04,12/10/14 8:04,12/10/14 8:00,1.709710288
12/10/14 8:53,12/10/14 8:53,12/10/14 8:50,1.923424074
12/10/14 10:14,12/10/14 10:14,12/10/14 10:10,2.265366131
12/10/14 12:00,12/10/14 12:00,12/10/14 12:00,2.73553646
12/10/14 12:04,12/10/14 12:04,12/10/14 12:00,2.73553646
12/10/14 12:45,12/10/14 12:45,12/10/14 12:50,2.949250246
12/10/14 13:18,12/10/14 13:18,12/10/14 13:20,3.077478518
12/10/14 13:52,12/10/14 13:52,12/10/14 13:50,3.205706789
12/10/14 17:47,12/10/14 17:47,12/10/14 17:50,4.231532962
12/10/14 18:48,12/10/14 18:48,12/10/14 18:50,4.487989505
12/10/14 19:22,12/10/14 19:22,12/10/14 19:20,4.616217777
12/10/14 19:58,12/10/14 19:58,12/10/14 20:00,4.787188805
12/10/14 20:17,12/10/14 20:17,12/10/14 20:20,4.87267432
12/10/14 23:38,12/10/14 23:38,12/10/14 23:40,5.727529464
12/10/14 23:40,12/10/14 23:40,12/10/14 23:40,5.727529464
12/11/14 0:33,12/11/14 0:33,12/11/14 0:30,5.94124325
12/11/14 4:39,12/11/14 4:39,12/11/14 4:40,0.731603769
12/11/14 5:00,12/11/14 5:00,12/11/14 5:00,0.8176748
12/11/14 5:46,12/11/14 5:46,12/11/14 5:50,1.032852379
12/11/14 5:55,12/11/14 5:55,12/11/14 5:50,1.032852379
12/11/14 6:57,12/11/14 6:57,12/11/14 7:00,1.33410099
12/11/14 8:18,12/11/14 8:18,12/11/14 8:20,1.678385116
12/11/14 9:23,12/11/14 9:23,12/11/14 9:20,1.936598211
12/11/14 9:38,12/11/14 9:38,12/11/14 9:40,2.022669243
12/11/14 10:04,12/11/14 10:04,12/11/14 10:00,2.108740274
12/11/14 12:34,12/11/14 12:34,12/11/14 12:30,2.754273011
12/11/14 14:08,12/11/14 14:08,12/11/14 14:10,3.184628169
12/11/14 14:13,12/11/14 14:13,12/11/14 14:10,3.184628169
12/11/14 14:21,12/11/14 14:21,12/11/14 14:20,3.227663685
12/11/14 15:37,12/11/14 15:37,12/11/14 15:40,3.571947812
12/11/14 23:28,12/11/14 23:28,12/11/14 23:30,5.594617054
12/12/14 0:15,12/12/14 0:15,12/12/14 0:20,5.809794633
12/12/14 3:19,12/12/14 3:19,12/12/14 3:20,0.303326187
12/12/14 3:36,12/12/14 3:36,12/12/14 3:40,0.389990812
12/12/14 3:46,12/12/14 3:46,12/12/14 3:50,0.433323125
12/12/14 4:00,12/12/14 4:00,12/12/14 4:00,0.476655437
12/12/14 6:05,12/12/14 6:05,12/12/14 6:10,1.039975499
12/12/14 9:16,12/12/14 9:16,12/12/14 9:20,1.863289436
12/12/14 9:58,12/12/14 9:58,12/12/14 10:00,2.036618686
12/12/14 13:27,12/12/14 13:27,12/12/14 13:30,2.946597248
12/12/14 14:26,12/12/14 14:26,12/12/14 14:30,3.206591122
12/12/14 16:08,12/12/14 16:08,12/12/14 16:10,3.639914247
12/12/14 18:14,12/12/14 18:14,12/12/14 18:10,4.159901996
12/12/14 20:13,12/12/14 20:13,12/12/14 20:10,4.679889746
12/13/14 1:22,12/13/14 1:22,12/13/14 1:20,6.023191432
12/13/14 2:32,12/13/14 2:32,12/13/14 2:30,0.044247784
12/13/14 4:14,12/13/14 4:14,12/13/14 4:10,0.486725622
12/13/14 8:49,12/13/14 8:49,12/13/14 8:50,1.72566357
12/13/14 12:08,12/13/14 12:08,12/13/14 12:10,2.610619247
12/13/14 13:03,12/13/14 13:03,12/13/14 13:00,2.831858167
12/13/14 13:47,12/13/14 13:47,12/13/14 13:50,3.053097086
12/13/14 15:38,12/13/14 15:38,12/13/14 15:40,3.539822708
12/13/14 15:51,12/13/14 15:51,12/13/14 15:50,3.584070492
12/13/14 17:27,12/13/14 17:27,12/13/14 17:30,4.026548331
12/13/14 17:50,12/13/14 17:50,12/13/14 17:50,4.115043898
12/13/14 20:51,12/13/14 20:51,12/13/14 20:50,4.911504008
12/13/14 22:20,12/13/14 22:20,12/13/14 22:20,5.309734062
12/14/14 5:54,12/14/14 5:54,12/14/14 5:50,1.070468608
12/14/14 9:40,12/14/14 9:40,12/14/14 9:40,2.140937216
12/14/14 11:08,12/14/14 11:08,12/14/14 11:10,2.559816236
12/14/14 15:32,12/14/14 15:32,12/14/14 15:30,3.769911184
12/14/14 16:51,12/14/14 16:51,12/14/14 16:50,4.142248091
12/14/14 18:09,12/14/14 18:09,12/14/14 18:10,4.514584998
12/14/14 20:16,12/14/14 20:16,12/14/14 20:20,5.119632473
12/14/14 22:41,12/14/14 22:41,12/14/14 22:40,5.77122206
12/15/14 3:40,12/15/14 3:40,12/15/14 3:40,0.897597901
12/15/14 5:38,12/15/14 5:38,12/15/14 5:40,1.464501839
12/15/14 5:44,12/15/14 5:44,12/15/14 5:40,1.464501839
12/15/14 6:40,12/15/14 6:40,12/15/14 6:40,1.747953807
12/15/14 8:54,12/15/14 8:54,12/15/14 8:50,2.36209974
12/15/14 11:13,12/15/14 11:13,12/15/14 11:10,3.023487667
12/15/14 11:15,12/15/14 11:15,12/15/14 11:20,3.070729661
12/15/14 13:59,12/15/14 13:59,12/15/14 14:00,3.826601578
12/15/14 15:05,12/15/14 15:05,12/15/14 15:10,4.157295542
12/15/14 16:33,12/15/14 16:33,12/15/14 16:30,4.5352315
12/16/14 2:11,12/16/14 2:11,12/16/14 2:10,0.949258212
12/16/14 3:55,12/16/14 3:55,12/16/14 4:00,1.446488704
12/16/14 7:16,12/16/14 7:16,12/16/14 7:20,2.350544144
12/16/14 9:32,12/16/14 9:32,12/16/14 9:30,2.93818018
12/16/14 11:01,12/16/14 11:01,12/16/14 11:00,3.345005128
12/16/14 11:53,12/16/14 11:53,12/16/14 11:50,3.571018988
12/16/14 13:02,12/16/14 13:02,12/16/14 13:00,3.887438391
12/16/14 15:09,12/16/14 15:09,12/16/14 15:10,4.475074427
12/16/14 15:37,12/16/14 15:37,12/16/14 15:40,4.610682743
12/16/14 15:48,12/16/14 15:48,12/16/14 15:50,4.655885515
12/16/14 16:59,12/16/14 16:59,12/16/14 17:00,4.972304919
12/16/14 18:51,12/16/14 18:51,12/16/14 18:50,5.469535411
12/18/14 0:31,12/18/14 0:31,12/18/14 0:30,0.741764932
12/18/14 3:05,12/18/14 3:05,12/18/14 3:10,1.439896633
12/18/14 5:06,12/18/14 5:06,12/18/14 5:10,1.963495408
12/18/14 6:55,12/18/14 6:55,12/18/14 7:00,2.443460953
12/18/14 15:18,12/18/14 15:18,12/18/14 15:20,4.625122518
12/18/14 15:22,12/18/14 15:22,12/18/14 15:20,4.625122518
12/18/14 15:56,12/18/14 15:56,12/18/14 16:00,4.799655443
12/18/14 15:58,12/18/14 15:58,12/18/14 16:00,4.799655443
12/18/14 18:45,12/18/14 18:45,12/18/14 18:50,5.541420375
12/19/14 2:05,12/19/14 2:05,12/19/14 2:10,1.154054444
12/19/14 6:41,12/19/14 6:41,12/19/14 6:40,2.308108888
12/19/14 8:49,12/19/14 8:49,12/19/14 8:50,2.863764732
12/19/14 12:32,12/19/14 12:32,12/19/14 12:30,3.80410539
12/19/14 15:00,12/19/14 15:00,12/19/14 15:00,4.445246748
12/19/14 16:14,12/19/14 16:14,12/19/14 16:10,4.744446048
12/19/14 22:07,12/19/14 22:07,12/19/14 22:10,0
12/20/14 1:11,12/20/14 1:11,12/20/14 1:10,0.769369629
12/20/14 7:03,12/20/14 7:03,12/20/14 7:00,2.265366131
12/20/14 8:58,12/20/14 8:58,12/20/14 9:00,2.778279217
12/20/14 10:37,12/20/14 10:37,12/20/14 10:40,3.205706789
12/20/14 10:44,12/20/14 10:44,12/20/14 10:40,3.205706789
12/20/14 15:06,12/20/14 15:06,12/20/14 15:10,4.359761234
12/20/14 16:12,12/20/14 16:12,12/20/14 16:10,4.616217777
12/20/14 16:24,12/20/14 16:24,12/20/14 16:20,4.658960534
12/20/14 18:30,12/20/14 18:30,12/20/14 18:30,5.214616377
12/20/14 20:19,12/20/14 20:19,12/20/14 20:20,5.684786706
12/21/14 0:30,12/21/14 0:30,12/21/14 0:30,0.470170329
12/21/14 3:39,12/21/14 3:39,12/21/14 3:40,1.282282716
12/21/14 6:26,12/21/14 6:26,12/21/14 6:30,2.008909588
12/21/14 9:55,12/21/14 9:55,12/21/14 10:00,2.906507489
12/21/14 11:20,12/21/14 11:20,12/21/14 11:20,3.248449547
12/21/14 11:57,12/21/14 11:57,12/21/14 12:00,3.419420575
12/21/14 12:21,12/21/14 12:21,12/21/14 12:20,3.50490609
12/21/14 13:23,12/21/14 13:23,12/21/14 13:20,3.761362633
12/21/14 14:17,12/21/14 14:17,12/21/14 14:20,4.017819176
12/21/14 16:28,12/21/14 16:28,12/21/14 16:30,4.57347502
12/21/14 19:31,12/21/14 19:31,12/21/14 19:30,5.342844649
12/22/14 4:45,12/22/14 4:45,12/22/14 4:50,1.433746983
12/22/14 8:18,12/22/14 8:18,12/22/14 8:20,2.31929659
12/22/14 11:11,12/22/14 11:11,12/22/14 11:10,3.036170081
12/22/14 13:37,12/22/14 13:37,12/22/14 13:40,3.668705515
12/22/14 14:04,12/22/14 14:04,12/22/14 14:00,3.753043573
12/22/14 14:09,12/22/14 14:09,12/22/14 14:10,3.795212602
12/22/14 14:46,12/22/14 14:46,12/22/14 14:50,3.963888717
12/22/14 14:49,12/22/14 14:49,12/22/14 14:50,3.963888717
12/22/14 15:34,12/22/14 15:34,12/22/14 15:30,4.132564833
12/22/14 16:12,12/22/14 16:12,12/22/14 16:10,4.301240949
12/22/14 20:02,12/22/14 20:02,12/22/14 20:00,5.271128613
12/22/14 23:25,12/22/14 23:25,12/22/14 23:30,6.15667822
12/23/14 9:29,12/23/14 9:29,12/23/14 9:30,2.419875422
12/23/14 9:32,12/23/14 9:32,12/23/14 9:30,2.419875422
12/23/14 13:15,12/23/14 13:15,12/23/14 13:20,3.396316382
12/23/14 14:55,12/23/14 14:55,12/23/14 15:00,3.82085593
12/23/14 16:19,12/23/14 16:19,12/23/14 16:20,4.160487568
12/23/14 16:28,12/23/14 16:28,12/23/14 16:30,4.202941523
12/23/14 19:16,12/23/14 19:16,12/23/14 19:20,4.924658754
12/23/14 19:19,12/23/14 19:19,12/23/14 19:20,4.924658754
12/23/14 21:40,12/23/14 21:40,12/23/14 21:40,5.519014121
12/24/14 0:22,12/24/14 0:22,12/24/14 0:20,6.198277398
12/24/14 7:44,12/24/14 7:44,12/24/14 7:40,1.795195802
12/24/14 12:03,12/24/14 12:03,12/24/14 12:00,2.906507489
12/24/14 13:07,12/24/14 13:07,12/24/14 13:10,3.205706789
12/24/14 14:01,12/24/14 14:01,12/24/14 14:00,3.419420575
12/24/14 14:04,12/24/14 14:04,12/24/14 14:00,3.419420575
12/24/14 15:07,12/24/14 15:07,12/24/14 15:10,3.718619876
12/24/14 15:09,12/24/14 15:09,12/24/14 15:10,3.718619876
12/24/14 16:44,12/24/14 16:44,12/24/14 16:40,4.10330469
12/24/14 16:47,12/24/14 16:47,12/24/14 16:50,4.146047448
12/24/14 17:55,12/24/14 17:55,12/24/14 18:00,4.445246748
12/24/14 18:14,12/24/14 18:14,12/24/14 18:10,4.487989505
12/25/14 6:44,12/25/14 6:44,12/25/14 6:40,1.410510987
12/25/14 6:48,12/25/14 6:48,12/25/14 6:50,1.453253745
12/25/14 7:11,12/25/14 7:11,12/25/14 7:10,1.538739259
12/25/14 10:59,12/25/14 10:59,12/25/14 11:00,2.521822674
12/25/14 15:09,12/25/14 15:09,12/25/14 15:10,3.590391604
12/25/14 15:27,12/25/14 15:27,12/25/14 15:30,3.675877118
12/25/14 17:30,12/25/14 17:30,12/25/14 17:30,4.188790205
12/25/14 19:11,12/25/14 19:11,12/25/14 19:10,4.616217777
12/26/14 1:06,12/26/14 1:06,12/26/14 1:10,6.154957036
12/26/14 1:21,12/26/14 1:21,12/26/14 1:20,6.197699793
12/26/14 2:26,12/26/14 2:26,12/26/14 2:30,0.216661562
12/26/14 2:41,12/26/14 2:41,12/26/14 2:40,0.259993875
12/26/14 6:35,12/26/14 6:35,12/26/14 6:40,1.299969374
12/26/14 9:00,12/26/14 9:00,12/26/14 9:00,1.906621748
12/26/14 10:38,12/26/14 10:38,12/26/14 10:40,2.339944873
12/26/14 12:56,12/26/14 12:56,12/26/14 13:00,2.946597248
12/26/14 14:59,12/26/14 14:59,12/26/14 15:00,3.466584997
12/26/14 15:15,12/26/14 15:15,12/26/14 15:20,3.553249622
12/26/14 16:02,12/26/14 16:02,12/26/14 16:00,3.726578872
12/26/14 16:18,12/26/14 16:18,12/26/14 16:20,3.813243497
12/26/14 18:11,12/26/14 18:11,12/26/14 18:10,4.289898934
12/26/14 18:43,12/26/14 18:43,12/26/14 18:40,4.419895871
12/26/14 19:27,12/26/14 19:27,12/26/14 19:30,4.636557434
12/26/14 19:29,12/26/14 19:29,12/26/14 19:30,4.636557434
12/26/14 19:30,12/26/14 19:30,12/26/14 19:30,4.636557434
12/26/14 19:32,12/26/14 19:32,12/26/14 19:30,4.636557434
12/26/14 19:38,12/26/14 19:38,12/26/14 19:40,4.679889746
12/26/14 19:41,12/26/14 19:41,12/26/14 19:40,4.679889746
12/26/14 19:44,12/26/14 19:44,12/26/14 19:40,4.679889746
12/26/14 19:47,12/26/14 19:47,12/26/14 19:50,4.723222059
12/26/14 19:47,12/26/14 19:47,12/26/14 19:50,4.723222059
12/26/14 19:48,12/26/14 19:48,12/26/14 19:50,4.723222059
12/26/14 21:55,12/26/14 21:55,12/26/14 22:00,5.286542121
12/27/14 3:15,12/27/14 3:15,12/27/14 3:20,0.398230055
12/27/14 6:34,12/27/14 6:34,12/27/14 6:30,1.238937948
12/27/14 6:40,12/27/14 6:40,12/27/14 6:40,1.283185732
12/27/14 8:00,12/27/14 8:00,12/27/14 8:00,1.637168003
12/27/14 8:09,12/27/14 8:09,12/27/14 8:10,1.681415786
12/27/14 15:51,12/27/14 15:51,12/27/14 15:50,3.716813844
12/27/14 16:34,12/27/14 16:34,12/27/14 16:30,3.893804979
12/27/14 16:44,12/27/14 16:44,12/27/14 16:40,3.938052763
12/27/14 17:16,12/27/14 17:16,12/27/14 17:20,4.115043898
12/27/14 20:00,12/27/14 20:00,12/27/14 20:00,4.82300844
12/27/14 22:48,12/27/14 22:48,12/27/14 22:50,5.575220766
12/28/14 0:31,12/28/14 0:31,12/28/14 0:30,6.017698604
12/28/14 9:51,12/28/14 9:51,12/28/14 9:50,2.34447213
12/28/14 9:58,12/28/14 9:58,12/28/14 10:00,2.391361572
12/28/14 13:10,12/28/14 13:10,12/28/14 13:10,3.282260981
12/28/14 18:59,12/28/14 18:59,12/28/14 19:00,4.923391472
12/28/14 20:32,12/28/14 20:32,12/28/14 20:30,5.345396455
12/28/14 21:07,12/28/14 21:07,12/28/14 21:10,5.532954226
12/28/14 23:32,12/28/14 23:32,12/28/14 23:30,6.189406422
12/29/14 0:01,12/29/14 0:01,12/29/14 0:00,0.0494739
12/29/14 1:58,12/29/14 1:58,12/29/14 2:00,0.643160701
12/29/14 8:38,12/29/14 8:38,12/29/14 8:40,2.622116703
12/29/14 10:41,12/29/14 10:41,12/29/14 10:40,3.215803504
12/29/14 15:48,12/29/14 15:48,12/29/14 15:50,4.749494405
12/29/14 16:49,12/29/14 16:49,12/29/14 16:50,5.046337806
12/29/14 17:39,12/29/14 17:39,12/29/14 17:40,5.293707306
12/30/14 6:17,12/30/14 6:17,12/30/14 6:20,2.477875896
12/30/14 10:32,12/30/14 10:32,12/30/14 10:30,3.584070492
12/30/14 12:42,12/30/14 12:42,12/30/14 12:40,4.159291682
12/30/14 12:44,12/30/14 12:44,12/30/14 12:40,4.159291682
12/30/14 15:25,12/30/14 15:25,12/30/14 15:20,4.867256224
12/30/14 15:33,12/30/14 15:33,12/30/14 15:30,4.911504008
12/30/14 15:39,12/30/14 15:39,12/30/14 15:40,4.955751792
12/30/14 16:21,12/30/14 16:21,12/30/14 16:20,5.132742927
12/30/14 18:05,12/30/14 18:05,12/30/14 18:00,5.575220766
12/30/14 20:36,12/30/14 20:36,12/30/14 20:40,0
12/31/14 4:25,12/31/14 4:25,12/31/14 4:30,2.022669243
12/31/14 5:41,12/31/14 5:41,12/31/14 5:40,2.323917853
12/31/14 15:54,12/31/14 15:54,12/31/14 15:50,4.949084317
12/31/14 16:25,12/31/14 16:25,12/31/14 16:30,5.121226381
12/31/14 16:46,12/31/14 16:46,12/31/14 16:50,5.207297412
12/31/14 18:38,12/31/14 18:38,12/31/14 18:40,5.680688086
1/1/15 1:03,1/1/15 1:03,1/1/15 1:00,1.025826173
1/1/15 5:22,1/1/15 5:22,1/1/15 5:20,2.13713786
1/1/15 11:07,1/1/15 11:07,1/1/15 11:10,3.633134361
1/1/15 11:20,1/1/15 11:20,1/1/15 11:20,3.675877118
1/1/15 11:53,1/1/15 11:53,1/1/15 11:50,3.80410539
1/1/15 14:59,1/1/15 14:59,1/1/15 15:00,4.616217777
1/1/15 15:12,1/1/15 15:12,1/1/15 15:10,4.658960534
1/1/15 15:28,1/1/15 15:28,1/1/15 15:30,4.744446048
1/1/15 16:59,1/1/15 16:59,1/1/15 17:00,5.129130863
1/1/15 18:22,1/1/15 18:22,1/1/15 18:20,5.471072921
1/1/15 23:30,1/1/15 23:30,1/1/15 23:30,0.509447457
1/2/15 1:31,1/2/15 1:31,1/2/15 1:30,1.018894915
1/2/15 10:33,1/2/15 10:33,1/2/15 10:30,3.311408473
1/2/15 13:21,1/2/15 13:21,1/2/15 13:20,4.033125704
1/2/15 13:28,1/2/15 13:28,1/2/15 13:30,4.075579659
1/2/15 15:26,1/2/15 15:26,1/2/15 15:30,4.585027116
1/2/15 15:27,1/2/15 15:27,1/2/15 15:30,4.585027116
1/2/15 17:17,1/2/15 17:17,1/2/15 17:20,5.052020619
1/2/15 17:33,1/2/15 17:33,1/2/15 17:30,5.094474573
1/2/15 17:57,1/2/15 17:57,1/2/15 18:00,5.221836438
1/2/15 19:33,1/2/15 19:33,1/2/15 19:30,5.603922031
1/2/15 21:05,1/2/15 21:05,1/2/15 21:10,6.028461579
1/2/15 22:02,1/2/15 22:02,1/2/15 22:00,6.240731352
1/3/15 1:04,1/3/15 1:04,1/3/15 1:00,0.726626872
1/3/15 10:02,1/3/15 10:02,1/3/15 10:00,3.034735761
1/3/15 11:10,1/3/15 11:10,1/3/15 11:10,3.333935061
1/3/15 11:55,1/3/15 11:55,1/3/15 12:00,3.547648847
1/3/15 13:32,1/3/15 13:32,1/3/15 13:30,3.932333662
1/3/15 15:33,1/3/15 15:33,1/3/15 15:30,4.445246748
1/3/15 15:34,1/3/15 15:34,1/3/15 15:30,4.445246748
1/3/15 16:45,1/3/15 16:45,1/3/15 16:50,4.787188805
1/3/15 17:22,1/3/15 17:22,1/3/15 17:20,4.915417077
1/3/15 18:30,1/3/15 18:30,1/3/15 18:30,5.214616377
1/3/15 19:28,1/3/15 19:28,1/3/15 19:30,5.471072921
1/3/15 20:43,1/3/15 20:43,1/3/15 20:40,5.770272221
1/3/15 21:11,1/3/15 21:11,1/3/15 21:10,5.898500492
1/4/15 2:14,1/4/15 2:14,1/4/15 2:10,0.89153305
1/4/15 2:20,1/4/15 2:20,1/4/15 2:20,0.933987005
1/4/15 9:37,1/4/15 9:37,1/4/15 9:40,2.801961015
1/4/15 11:20,1/4/15 11:20,1/4/15 11:20,3.226500563
1/4/15 12:49,1/4/15 12:49,1/4/15 12:50,3.608586156
1/4/15 13:05,1/4/15 13:05,1/4/15 13:10,3.693494066
1/4/15 13:36,1/4/15 13:36,1/4/15 13:40,3.82085593
1/4/15 14:17,1/4/15 14:17,1/4/15 14:20,3.990671749
1/4/15 15:33,1/4/15 15:33,1/4/15 15:30,4.287849433
1/4/15 18:07,1/4/15 18:07,1/4/15 18:10,4.967112709
1/4/15 22:38,1/4/15 22:38,1/4/15 22:40,6.113369488
1/5/15 6:17,1/5/15 6:17,1/5/15 6:20,1.783066101
1/5/15 8:06,1/5/15 8:06,1/5/15 8:10,2.250059603
1/5/15 9:46,1/5/15 9:46,1/5/15 9:50,2.674599151
1/5/15 10:44,1/5/15 10:44,1/5/15 10:40,2.886868925
1/5/15 11:34,1/5/15 11:34,1/5/15 11:30,3.099138699
1/5/15 13:11,1/5/15 13:11,1/5/15 13:10,3.523678247
1/5/15 13:54,1/5/15 13:54,1/5/15 13:50,3.693494066
1/5/15 14:18,1/5/15 14:18,1/5/15 14:20,3.82085593
1/5/15 15:40,1/5/15 15:40,1/5/15 15:40,4.160487568
1/5/15 16:02,1/5/15 16:02,1/5/15 16:00,4.245395478
1/5/15 16:24,1/5/15 16:24,1/5/15 16:20,4.330303387
1/5/15 16:54,1/5/15 16:54,1/5/15 16:50,4.457665252
1/5/15 17:49,1/5/15 17:49,1/5/15 17:50,4.71238898
1/5/15 18:35,1/5/15 18:35,1/5/15 18:40,4.924658754
1/5/15 18:41,1/5/15 18:41,1/5/15 18:40,4.924658754
1/5/15 20:35,1/5/15 20:35,1/5/15 20:40,5.434106212
1/6/15 0:39,1/6/15 0:39,1/6/15 0:40,0.170971029
1/6/15 8:28,1/6/15 8:28,1/6/15 8:30,2.179880617
1/6/15 9:47,1/6/15 9:47,1/6/15 9:50,2.521822674
1/6/15 12:26,1/6/15 12:26,1/6/15 12:30,3.205706789
1/6/15 13:19,1/6/15 13:19,1/6/15 13:20,3.419420575
1/6/15 13:30,1/6/15 13:30,1/6/15 13:30,3.462163333
1/6/15 13:48,1/6/15 13:48,1/6/15 13:50,3.547648847
1/6/15 14:09,1/6/15 14:09,1/6/15 14:10,3.633134361
1/6/15 14:28,1/6/15 14:28,1/6/15 14:30,3.718619876
1/6/15 14:54,1/6/15 14:54,1/6/15 14:50,3.80410539
1/6/15 17:04,1/6/15 17:04,1/6/15 17:00,4.359761234
1/6/15 19:18,1/6/15 19:18,1/6/15 19:20,4.958159834
1/6/15 19:33,1/6/15 19:33,1/6/15 19:30,5.000902591
1/6/15 20:21,1/6/15 20:21,1/6/15 20:20,5.214616377
1/7/15 5:01,1/7/15 5:01,1/7/15 5:00,1.154054444
1/7/15 5:45,1/7/15 5:45,1/7/15 5:50,1.36776823
1/7/15 11:16,1/7/15 11:16,1/7/15 11:20,2.778279217
1/7/15 14:47,1/7/15 14:47,1/7/15 14:50,3.675877118
1/7/15 16:46,1/7/15 16:46,1/7/15 16:50,4.188790205
1/7/15 17:27,1/7/15 17:27,1/7/15 17:30,4.359761234
1/7/15 21:40,1/7/15 21:40,1/7/15 21:40,5.428330163
1/7/15 21:49,1/7/15 21:49,1/7/15 21:50,5.471072921
1/8/15 2:43,1/8/15 2:43,1/8/15 2:40,0.430355158
1/8/15 4:41,1/8/15 4:41,1/8/15 4:40,0.946781348
1/8/15 4:57,1/8/15 4:57,1/8/15 5:00,1.032852379
1/8/15 4:59,1/8/15 4:59,1/8/15 5:00,1.032852379
1/8/15 5:40,1/8/15 5:40,1/8/15 5:40,1.204994442
1/8/15 6:16,1/8/15 6:16,1/8/15 6:20,1.377136506
1/8/15 8:46,1/8/15 8:46,1/8/15 8:50,2.022669243
